ID,FoodGroup,Descrip,Energy_kcal,Protein_g,Fat_g,Carb_g,Sugar_g,Fiber_g,VitA_mcg,VitB6_mg,VitB12_mcg,VitC_mg,VitE_mg,Folate_mcg,Niacin_mg,Riboflavin_mg,Thiamin_mg,Calcium_mg,Copper_mcg,Iron_mg,Magnesium_mg,Manganese_mg,Phosphorus_mg,Selenium_mcg,Zinc_mg,VitA_USRDA,VitB6_USRDA,VitB12_USRDA,VitC_USRDA,VitE_USRDA,Folate_USRDA,Niacin_USRDA,Riboflavin_USRDA,Thiamin_USRDA,Calcium_USRDA,Copper_USRDA,Magnesium_USRDA,Phosphorus_USRDA,Selenium_USRDA,Zinc_USRDA,Description,Enery_kcal,Protein,Sodium,SaturatedFat,Cholesterol,Potassium,VitaminD,FoodGroup_Encoded
11825,,,,,-0.6150515791011918,-0.6366319067306808,0.030449677272102082,,,,,0.45256124489943816,0.03058395890730798,,,,,-0.30769128027304243,,-0.37906876604836465,,,,,,,,,,,,,,,,,,,,,"PEPPERS,SWT,GRN,FRZ,CHOPD,CKD,BLD,DRND,W/SALT",16.0,0.95,240.0,0.027,0.0,72.0,0.0,25
11826,,,,,-0.5438820517562464,-0.04786365381256485,-0.4103658001062035,,,,,0.267619648630413,-0.25530717032966144,,,,,-0.1505837933626426,,-0.20368723236624792,,,,,,,,,,,,,,,,,,,,,"PIGEONPEAS,IMMAT SEEDS,CKD,BLD,DRND,W/SALT",111.0,5.96,240.0,0.112,0.0,456.0,0.0,25
11827,,,,,-0.6017826841724732,-0.6442735218798034,-0.47751976994974155,,,,,1.0285625523632722,-0.12551938866059847,,,,,-0.09345379812249721,,-0.2654883442351843,,,,,,,,,,,,,,,,,,,,,"POKEBERRY SHOOTS,(POKE),CKD,BLD,DRND,W/SALT",20.0,2.3,254.0,3.452267130383306,0.0,184.0,0.0,25
11828,,,,,-0.6180672370395368,0.012541494509071284,-0.5095705282841575,,,,,0.00644258519705691,-0.3238743002680343,,,,,-0.27436544971629095,,-0.28553194808456905,,,,,,,,,,,,,,,,,,,,,"POTATOES,BKD,FLESH & SKN,W/ SALT",93.0,2.5,10.0,0.035,0.0,535.0,0.0,25
11829,,,,,-0.619876631802544,0.02709695193597163,-0.4698886370129759,,,,,0.051619158331475276,-0.3238743002680343,,,,,-0.3219737790830788,,-0.40746387150165975,,,,,,,,,,,,,,,,,,,,,"POTATOES,BKD,FLESH,W/SALT",93.0,1.96,241.0,0.026,0.0,391.0,0.0,25
11830,,,,,-0.619876631802544,0.9189826057692858,-0.492782035823273,,,,,0.06150153370462928,-0.3238743002680343,,,,,-0.18390962391939408,,0.7099670431015412,,,,,,,,,,,,,,,,,,,,,"POTATOES,BKD,SKN,W/ SALT",198.0,4.29,257.0,0.026,0.0,573.0,0.0,25
11831,,,,,-0.619876631802544,-0.02457492192952439,-0.5332270403881312,,,,,0.05444269415237642,-0.32142547419880674,,,,,-0.3219737790830788,,-0.414145072784788,,,,,,,,,,,,,,,,,,,,,"POTATOES,BLD,CKD IN SKN,FLESH,W/SALT",87.0,1.87,240.0,0.026,0.0,379.0,0.0,25
11832,,,,,-0.619876631802544,-0.13119364758156887,0.030449677272102082,,,,,-0.055675202862768315,0.03058395890730798,,,,,-0.13154046161592747,,0.547947911985681,,,,,,,,,,,,,,,,,,,,,"POTATOES,BLD,CKD IN SKN,SKN,W/SALT",78.0,2.86,250.0,0.026,0.0,407.0,0.0,25
11833,,,,,-0.619876631802544,-0.02894155915759438,-0.5347532669754843,,,,,-0.024616308832855698,-0.3312207784757172,,,,,-0.30769128027304243,,-0.414145072784788,,,,,,,,,,,,,,,,,,,,,"POTATOES,BLD,CKD WO/ SKN,FLESH,W/ SALT",86.0,1.71,241.0,0.026,0.0,328.0,0.0,25
11834,,,,,-0.619876631802544,0.12498240313187588,0.030449677272102082,,,,,0.08408982027183845,0.03058395890730798,,,,,-0.2934087814630061,,-0.25880714295205604,,,,,,,,,,,,,,,,,,,,,"POTATOES,MICROWAVED,CKD,IN SKN,FLESH&SKN,W/SALT",105.0,2.44,244.0,0.026,0.0,447.0,0.0,25
11835,,,,,-0.619876631802544,0.09004930530731532,0.030449677272102082,,,,,0.08408982027183845,0.03058395890730798,,,,,-0.3219737790830788,,-0.39744206957696737,,,,,,,,,,,,,,,,,,,,,"POTATOES,MICROWAVED,CKD IN SKN,FLESH,W/SALT",100.0,2.1,243.0,0.026,0.0,411.0,0.0,25
11836,,,,,-0.619876631802544,0.32111719195935706,0.030449677272102082,,,,,0.08691335609273962,0.03058395890730798,,,,,-0.1267796286792487,,0.5262340078155142,,,,,,,,,,,,,,,,,,,,,"POTATOES,MICROWAVED,CKD,IN SKN,SKN W/SALT",132.0,4.39,252.0,0.026,0.0,650.0,0.0,25
11837,,,,,-0.6180672370395368,-0.25018451204647857,0.030449677272102082,,,,,0.003619049376155773,0.03058395890730798,,,,,-0.3124521132097212,,-0.32561915578333867,,,,,,,,,,,,,,,,,,,,,"POTATOES,FRZ,WHL,CKD,BLD,DRND,W/SALT",63.0,1.98,256.0,0.034,0.0,287.0,0.0,25
11840,,,,,-0.13134004579063085,0.4812272236552601,0.030449677272102082,,,,,0.005030817286606342,0.03058395890730798,,,,,-0.29816961439968487,,-0.21704963493250445,,,,,,,,,,,,,,,,,,,,,"POTATOES,FRZ,FRCH FR,PAR FR,CTTGE-CUT,PREP,HTD OVEN,W/SALT",218.0,3.44,281.0,3.894,0.0,480.0,0.0,25
11841,,,,,-0.31107325891600135,0.2876396398774865,-0.5782507247150488,,,,,0.05867799788372814,-0.3067325177834411,,,,,-0.2886479485263273,,-0.3423221589911592,,,,,,,,,,,,,,,,,,,,,"POTATOES,FR FR,ALL TYPES,SALT NOT ADDED IN PROC,FRZ,OVN-HTD",172.0,2.66,32.0,1.029,0.0,451.0,0.0,25
11842,,,,,-0.34484862782546694,0.14572392996520878,-0.5843556310644613,,,,,0.11514871430175108,-0.3091813438526687,,,,,-0.30293044733636365,,-0.362365762840544,,,,,,,,,,,,,,,,,,,,,"POTATOES,FR FR,ALL TYPES,SALT NOT ADDED IN PROC,FRZ,AS PURCH",150.0,2.24,23.0,0.94,0.0,408.0,0.0,25
11843,,,,,-0.16813107263844157,-0.3469783039353654,0.030449677272102082,,,,,0.01067788892840864,0.03058395890730798,,,,,0.22076117569830245,,-0.3590251621989799,,,,,,,,,,,,,,,,,,,,,"POTATOES,AU GRATIN,HOME-PREPARED FROM RECIPE USING MARGARINE",132.0,5.06,433.0,3.53,15.0,396.0,0.0,25
11844,,,,,-0.4039555234170318,-0.3648087392833182,0.030449677272102082,,,,,0.020560264301562645,0.03058395890730798,,,,,-0.07441046637578208,,-0.37071726444445435,,,,,,,,,,,,,,,,,,,,,"POTATOES,SCALLPD,HOME-PREPARED W/MARGARINE",88.0,2.87,335.0,1.377,6.0,378.0,0.0,25
11845,,,,,-0.621686026565551,-0.5787739634587522,-0.5217803409829826,,,,,-0.06273404241502119,-0.13776351900673647,,,,,-0.27436544971629095,,-0.37071726444445435,,,,,,,,,,,,,,,,,,,,,"PUMPKIN,CKD,BLD,DRND,W/SALT",20.0,0.72,237.0,0.037,0.0,230.0,0.0,25
11846,,,,,-0.6090202632245015,-0.4626941904792225,-0.3477905100247248,,,,,-0.06979288196727405,-0.07409404120681877,,,,,-0.22199628741282434,,-0.2337526381403251,,,,,,,,,,,,,,,,,,,,,"PUMPKIN,CANNED,WITH SALT",34.0,1.1,241.0,0.146,0.0,206.0,0.0,25
11847,,,,,-0.621082894977882,-0.6413624303944233,-0.41647070645561607,,,,,-0.05849873868366947,-0.3238743002680343,,,,,-0.16962712510935773,,-0.3189379545002104,,,,,,,,,,,,,,,,,,,,,"PUMPKIN,FLOWERS,CKD,BLD,DRND,W/SALT",15.0,1.09,242.0,0.041,0.0,106.0,0.0,25
11848,,,,,-0.6126390527505157,-0.6337208152453007,-0.5469630796743093,,,,,-0.1149694551016924,-0.09858230189909482,,,,,-0.14106212748928504,,0.06857171992122857,,,,,,,,,,,,,,,,,,,,,"PUMPKIN LEAVES,CKD,BLD,DRND,W/ SALT",21.0,2.72,244.0,0.114,0.0,438.0,0.0,25
11849,,,,,-0.6144484475135228,-0.6278986322745406,0.030449677272102082,,,,,0.019148496391112078,0.03058395890730798,,,,,0.02556702529447235,,-0.33731125802881307,,,,,,,,,,,,,,,,,,,,,"PURSLANE,CKD,BLD,DRND,W/SALT",18.0,1.49,280.0,3.452267130383306,0.0,488.0,0.0,25
11850,,,,,-0.6114327895751775,-0.6322652695026106,-0.4599681641951805,,,,,0.08408982027183845,-0.33366960454494476,,,,,-0.2648437838429334,,-0.4408698779173011,,,,,,,,,,,,,,,,,,,,,"RADISHES,ORIENTAL,CKD,BLD,DRND,W/SALT",17.0,0.67,249.0,0.073,0.0,285.0,0.0,25
11851,,,,,-0.6126390527505157,-0.43904157216050954,-0.14022369414469782,,,,,0.13632523295850968,-0.25530717032966144,,,,,-0.11725796280589112,,-0.37739846572758257,,,,,,,,,,,,,,,,,,,,,"RUTABAGAS,CKD,BLD,DRND,W/SALT",39.0,1.29,254.0,0.029,0.0,326.0,0.0,25
11852,,,,,-0.6156547106888608,-0.1981487517453101,-0.3783150417717876,,,,,-0.06414581032547177,-0.2871419092296203,,,,,-0.12201879574256991,,-0.3740578650860185,,,,,,,,,,,,,,,,,,,,,"SALSIFY,CKD,BLD,DRND,W/SALT",68.0,2.73,252.0,3.452267130383306,0.0,283.0,0.0,25
11853,,,,,-0.23990373157105596,-0.35498380552016046,0.030449677272102082,,,,,0.11091341057039936,0.03058395890730798,,,,,0.3445428320519508,,-0.04834930253351596,,,,,,,,,,,,,,,,,,,,,"SOYBEANS,GRN,CKD,BLD,DRND,W/SALT",141.0,12.35,250.0,0.74,0.0,539.0,0.0,25
11854,,,,,-0.6102265263998395,-0.6206209035610905,-0.5668040253099003,,,,,0.009266121017958073,0.1756862178543968,,,,,0.30169533562184175,,0.13037283179016487,,,,,,,,,,,,,,,,,,,,,"SPINACH,CKD,BLD,DRND,W/SALT",23.0,2.97,306.0,0.043,0.0,466.0,0.0,25
11855,,,,,-0.6035920789354803,-0.6508234777219086,0.030449677272102082,,,,,0.06150153370462928,0.03058395890730798,,,,,0.04937118997786626,,-0.20201693204546586,,,,,,,,,,,,,,,,,,,,,"SPINACH,CND,NO SALT,SOL&LIQUIDS",19.0,2.11,75.0,0.06,0.0,230.0,0.0,25
11856,,,,,-0.5734354995520289,-0.5824128278154772,-0.5606991189604877,,,,,-0.09802824017628552,0.5332148239616269,,,,,0.38262949554538106,,-0.13854551985574742,,,,,,,,,,,,,,,,,,,,,"SPINACH,FRZ,CHOPD OR LEAF,CKD,BLD,DRND,W/SALT",34.0,4.01,322.0,0.036,0.0,302.0,0.0,25
11857,,,,,-0.6072108684614944,-0.6002432631634301,-0.4019715538757612,,,,,-0.0514398991314166,-0.2993860395757583,,,,,-0.21723545447614556,,-0.4057935711808777,,,,,,,,,,,,,,,,,,,,,"SQUASH,SMMR,ALL VAR,CKD,BLD,DRND,W/SALT",20.0,0.91,237.0,0.064,0.0,192.0,0.0,25
11858,,,,,-0.6023858157601422,-0.6191653578184004,-0.4103658001062035,,,,,0.03467794340606838,-0.30428369171421354,,,,,-0.24103961915953948,,-0.40412327086009564,,,,,,,,,,,,,,,,,,,,,"SQUASH,SMMR,CROOKNECK&STRAIGHTNECK,CKD,BLD,DRND,W/SALT",19.0,1.04,237.0,0.064,0.0,177.0,0.0,25
11859,,,,,-0.6138453159258538,-0.5554852315757117,-0.421812499511352,,,,,-0.03308691629555915,-0.29693721350653074,,,,,-0.25056128503289704,,-0.37906876604836465,,,,,,,,,,,,,,,,,,,,,"SQUASH,SMMR,CROOKNECK&STRAIGHTNECK,FRZ,CKD,BLD,DRND,W/SALT",25.0,1.28,242.0,0.04,0.0,253.0,0.0,25
11860,,,,,-0.6156547106888608,-0.6369957931663532,-0.4851509028865073,,,,,0.023383800122463806,-0.30428369171421354,,,,,-0.27436544971629095,,-0.41080447214322385,,,,,,,,,,,,,,,,,,,,,"SQUASH,SMMR,SCALLOP,CKD,BLD,DRND,W/SALT",16.0,1.03,237.0,0.035,0.0,140.0,0.0,25
11861,,,,,-0.6041952105231493,-0.6591928657423761,-0.46912552371929933,,,,,0.053030926241925846,-0.30428369171421354,,,,,-0.2600829509062546,,-0.40412327086009564,,,,,,,,,,,,,,,,,,,,,"SQUASH,SMMR,ZUCCHINI,INCL SKN,CKD,BLD,DRND,W/SALT",15.0,1.14,239.0,0.072,0.0,264.0,0.0,25
11862,,,,,-0.6180672370395368,-0.6490040455435461,-0.47065175030665246,,,,,-0.07685172151952692,-0.30428369171421354,,,,,-0.2648437838429334,,-0.3857499673314929,,,,,,,,,,,,,,,,,,,,,"SQUASH,SMMR,ZUCCHINI,INCL SKN,FRZ,CKD,BLD,DRND,W/SALT",14.0,1.15,238.0,0.027,0.0,194.0,0.0,25
11863,,,,,-0.6047983421108183,-0.435038821368112,-0.3477905100247248,,,,,-0.10367531181808783,-0.30428369171421354,,,,,-0.24103961915953948,,-0.3924311686146212,,,,,,,,,,,,,,,,,,,,,"SQUASH,WNTR,ALL VAR,CKD,BKD,W/SALT",37.0,0.89,237.0,0.072,0.0,241.0,0.0,25
11864,,,,,-0.6174641054518678,-0.2265318937277656,0.030449677272102082,,,,,0.023383800122463806,0.03058395890730798,,,,,-0.13630129455260626,,-0.3105864528963,,,,,,,,,,,,,,,,,,,,,"SQUASH,WNTR,ACORN,CKD,BKD,W/SALT",56.0,1.12,240.0,0.029,0.0,437.0,0.0,25
11865,,,,,-0.621082894977882,-0.43722213998214704,0.030449677272102082,,,,,-0.037322220026910866,0.03058395890730798,,,,,-0.22199628741282434,,-0.3723875647652364,,,,,,,,,,,,,,,,,,,,,"SQUASH,WNTR,ACORN,CKD,BLD,MSHD,W/SALT",34.0,0.67,239.0,0.017,0.0,263.0,0.0,25
11866,,,,,-0.620479763390213,-0.3753614459178209,-0.44928457808370853,,,,,0.08408982027183845,-0.01777104161458389,,,,,-0.1505837933626426,,-0.36570636348210817,,,,,,,,,,,,,,,,,,,,,"SQUASH,WNTR,BUTTERNUT,CKD,BKD,W/SALT",40.0,0.9,240.0,0.019,0.0,284.0,0.0,25
11867,,,,,-0.621686026565551,-0.39173633552308373,0.030449677272102082,,,,,-0.07967525734042807,0.03058395890730798,,,,,-0.2553221179695758,,-0.36904696412367227,,,,,,,,,,,,,,,,,,,,,"SQUASH,WNTR,BUTTERNUT,FRZ,CKD,BLD,W/SALT",39.0,1.23,238.0,0.014,0.0,133.0,0.0,25
11868,,,,,-0.5885137892437545,-0.36371707997630065,-0.22569238303647357,,,,,0.005030817286606342,-0.2846930831603927,,,,,-0.2648437838429334,,-0.38742026765227505,,,,,,,,,,,,,,,,,,,,,"SQUASH,WNTR,HUBBARD,BKD,W/ SALT",50.0,2.48,244.0,0.128,0.0,358.0,0.0,25
11869,,,,,-0.6035920789354803,-0.5220076794938411,-0.3760257018907578,,,,,-0.037322220026910866,-0.30428369171421354,,,,,-0.29816961439968487,,-0.41915597374713415,,,,,,,,,,,,,,,,,,,,,"SQUASH,WNTR,HUBBARD,CKD,BLD,MSHD,W/SALT",30.0,1.48,241.0,0.076,0.0,214.0,0.0,25
11870,,,,,-0.6102265263998395,-0.5220076794938411,-0.4065502336378206,,,,,-0.07967525734042807,-0.30428369171421354,,,,,-0.24580045209621826,,-0.40913417182244183,,,,,,,,,,,,,,,,,,,,,"SQUASH,WNTR,SPAGHETTI,CKD,BLD,DRND,OR BKD,W/SALT",27.0,0.66,254.0,0.062,0.0,117.0,0.0,25
11871,,,,,-0.5776574206657119,0.12971292679561855,0.030449677272102082,,,,,-0.013322165549251124,0.03058395890730798,,,,,-0.2648437838429334,,-0.21203873397015824,,,,,,,,,,,,,,,,,,,,,"SUCCOTASH,(CORN&LIMAS),CKD,BLD,DRND,W/SALT",111.0,5.07,253.0,0.148,0.0,410.0,0.0,25
11872,,,,,-0.5722292363766907,-0.031124877771629502,-0.43096985903547086,,,,,-0.0457928274896143,-0.28959073529884793,,,,,-0.27436544971629095,,-0.31726765417942826,,,,,,,,,,,,,,,,,,,,,"SUCCOTASH,(CORN&LIMAS),FRZ,CKD,BLD,DRND,W/SALT",93.0,4.31,281.0,0.166,0.0,265.0,0.0,25
11873,,,,,-0.6114327895751775,-0.6220764493037805,0.030449677272102082,,,,,0.09679573146589363,0.03058395890730798,,,,,-0.08869296518581843,,-0.24544474038579953,,,,,,,,,,,,,,,,,,,,,"SWAMP CABBAGE,CKD,BLD,DRND,W/SALT",20.0,2.08,358.0,3.452267130383306,0.0,284.0,0.0,25
11874,,,,,-0.6078140000491634,-0.49071344602600553,-0.18601049176529197,,,,,-0.10791061554943954,-0.09858230189909482,,,,,-0.2315179532861819,,-0.36570636348210817,,,,,,,,,,,,,,,,,,,,,"SWEET POTATO LEAVES,CKD,STMD,W/ SALT",34.0,2.32,249.0,0.065,0.0,477.0,0.0,25
11875,,,,,-0.6168609738641988,-0.0034695086605189317,0.24667474574932305,,,,,0.1476193762421143,-0.15980295362978492,,,,,-0.16486629217267895,,-0.3506736605950696,,,,,,,,,,,,,,,,,,,,,"SWEET POTATO,CKD,BKD IN SKN,W/ SALT",92.0,2.01,246.0,0.052,0.0,475.0,0.0,25
11876,,,,,-0.6174641054518678,-0.11227155292659853,-0.16159086636764172,,,,,0.051619158331475276,-0.10347995403755003,,,,,-0.21723545447614556,,-0.3456627596327234,,,,,,,,,,,,,,,,,,,,,"SWEET POTATO,CKD,BLD,WO/ SKN,W/ SALT",76.0,1.37,263.0,0.04,0.0,230.0,0.0,25
11877,,,,,-0.618670368627206,0.09441594253538531,0.030449677272102082,,,,,-0.0006162543551959576,0.03058395890730798,,,,,-0.1791487909827153,,-0.37572816540680054,,,,,,,,,,,,,,,,,,,,,"SWEET POTATO,FRZ,CKD,BKD,W/ SALT",100.0,1.71,244.0,0.026,0.0,377.0,0.0,25
11878,,,,,-0.619273500214875,0.501968750488593,-0.5622253455478408,,,,,-0.05849873868366947,0.38383643373874315,,,,,-0.2600829509062546,,-0.3456627596327234,,,,,,,,,,,,,,,,,,,,,"TARO,COOKED,WITH SALT",142.0,0.52,251.0,0.023,0.0,484.0,0.0,25
11879,,,,,-0.6011795525848042,-0.6155264934616753,0.030449677272102082,,,,,0.37209047400375544,0.03058395890730798,,,,,0.0636536887879026,,-0.26882894487674847,,,,,,,,,,,,,,,,,,,,,"TARO,LEAVES,CKD,STMD,W/SALT",24.0,2.72,238.0,0.083,0.0,460.0,0.0,25
11880,,,,,-0.621082894977882,-0.6409985439587508,0.030449677272102082,,,,,0.13773700086896024,0.03058395890730798,,,,,-0.27912628265296974,,-0.39744206957696737,,,,,,,,,,,,,,,,,,,,,"TARO,SHOOTS,CKD,W/SALT",14.0,0.73,238.0,0.016,0.0,344.0,0.0,25
11881,,,,,-0.5848949997177404,-0.5078161085026134,0.030449677272102082,,,,,0.40738467176501975,0.03058395890730798,,,,,0.36358616379866593,,-0.20535753268703,,,,,,,,,,,,,,,,,,,,,"TARO,TAHITIAN,CKD,W/SALT",44.0,4.16,290.0,0.139,0.0,623.0,0.0,25
11884,,,,,-0.619273500214875,-0.6111598562336052,-0.4096026868125269,,,,,0.19279594937653263,-0.19653534466819894,,,,,-0.2934087814630061,,-0.35234396091585163,,,,,,,,,,,,,,,,,,,,,"TOMATOES,RED,RIPE,CKD,W/ SALT",18.0,0.95,247.0,0.015,0.0,218.0,0.0,25
11885,,,,,-0.6180672370395368,-0.6115237426692778,-0.41799693304296914,,,,,0.0022072814657052046,-0.1671494318374677,,,,,-0.19819212272943043,,-0.3039052516131718,,,,,,,,,,,,,,,,,,,,,"TOMATOES,RED,RIPE,CND,PACKED IN TOMATO JUC,NO SALT ADDED",17.0,0.78,10.0,0.018,0.0,188.0,0.0,25
11886,,,,,-0.6228922897408891,-0.6027904682131376,-0.327949564389134,,,,,0.1292663934062568,-0.25530717032966144,,,,,-0.29816961439968487,,-0.3941014689354032,,,,,,,,,,,,,,,,,,,,,"TOMATO JUC,CND,WO/SALT",17.0,0.76,10.0,0.008,0.0,229.0,0.0,25
11887,,,,,-0.5975607630587899,-0.06896906708157018,0.3298540947600691,,,,,0.18009003818247743,0.7193256052229247,,,,,-0.17438795804603652,,0.03182511286402312,,,,,,,,,,,,,,,,,,,,,"TOMATO PRODUCTS,CND,PASTE,W/SALT",82.0,4.32,790.0,0.1,0.0,1014.0,0.0,25
11888,,,,,-0.6132421843381847,-0.4303082977043694,-0.23103417609220958,,,,,0.020560264301562645,0.14874913109289314,,,,,-0.2600829509062546,,-0.16861092562982458,,,,,,,,,,,,,,,,,,,,,"TOMATO PRODUCTS,CND,PUREE,W/SALT",38.0,1.65,399.0,0.029,0.0,439.0,0.0,25
11889,,,,,-0.621082894977882,-0.5729517804879921,-0.3714470221286984,,,,,0.03467794340606838,-0.32877195240648954,,,,,-0.24103961915953948,,-0.4291777756718266,,,,,,,,,,,,,,,,,,,,,"TURNIPS,CKD,BLD,DRND,W/SALT",22.0,0.71,286.0,0.008,0.0,135.0,0.0,25
11890,,,,,-0.6114327895751775,-0.6202570171254179,-0.4653099572509165,,,,,-0.07402818569862576,-0.32877195240648954,,,,,-0.19343128979275165,,-0.3022349512923897,,,,,,,,,,,,,,,,,,,,,"TURNIPS,FRZ,CKD,BLD,DRND,W/SALT",21.0,1.53,272.0,0.025,0.0,182.0,0.0,25
11891,,,,,-0.6120359211628466,-0.5984238309850676,-0.5591728923731345,,,,,0.257737273257259,0.1267096964698447,,,,,0.30645616855852054,,-0.3323003570664669,,,,,,,,,,,,,,,,,,,,,"TURNIP GRNS,CKD,BLD,DRND,W/SALT",20.0,1.14,265.0,0.053,0.0,203.0,0.0,25
11892,,,,,-0.600576420997135,-0.575862871973372,-0.5423843999122501,,,,,0.1786782702720269,0.31771812986959785,,,,,0.3778686626087023,,-0.14188612049731156,,,,,,,,,,,,,,,,,,,,,"TURNIP GRNS,FRZ,CKD,BLD,DRND,W/SALT",29.0,3.35,251.0,0.099,0.0,224.0,0.0,25
11893,,,,,-0.6029889473478112,-0.5845961464295123,-0.5271221340387187,,,,,0.12785462549580623,0.18793034820053478,,,,,0.2636086721284115,,-0.17362182659217076,,,,,,,,,,,,,,,,,,,,,"TURNIP GRNS&TURNIPS,FRZ,CKD,BLD,DRND,W/SALT",34.0,2.99,255.0,0.085,0.0,216.0,0.0,25
